transaction_amt,reported_amt,customer_id,invoice_id,transaction_date,currency
105391.22,105390.96,C00002,INV682355,2026-03-28,INR
868.96,902.36,C00283,INV412837,2026-06-30,GBP
1428.33,1428.15,C00094,INV299747,2026-02-22,GBP
98.18,98.23,C00094,INV378001,2026-04-28,GBP
171169.64,171169.76,C00277,INV971571,2026-05-10,INR
1867.69,1867.97,C00196,INV889853,2026-02-06,GBP
676.28,617.39,C00033,INV588443,2026-04-23,GBP
2081.4,2081.3,C00083,INV954659,2026-01-13,EUR
396.57,380.89,C00103,INV239960,2026-02-10,EUR
490.18,489.95,C00006,INV340880,2026-02-25,EUR
88717.92,88718.07,C00187,INV955412,2026-04-20,INR
1436.94,1437.19,C00384,INV159418,2026-03-22,EUR
1522.15,1482.26,C00250,INV278915,2026-05-29,GBP
1816.83,1656.71,C00047,INV576283,2026-05-29,USD
116310.9,116311.09,C00374,INV913892,2026-03-08,INR
2094.42,2094.5,C00319,INV924872,2026-04-16,USD
157636.72,151189.24,C00079,INV926927,2026-02-28,INR
134412.08,134412.07,C00389,INV659705,2026-04-09,INR
232.54,223.82,C00232,INV701257,2026-06-10,EUR
1312.95,1313.19,C00353,INV679651,2026-03-02,GBP
1758.48,1758.53,C00249,INV405500,2026-04-27,USD
1866.93,1866.73,C00356,INV472202,2026-06-08,GBP
33621.21,33621.08,C00199,INV884794,2026-02-06,INR
992.06,992.27,C00193,INV284704,2026-02-06,USD
1219.3,1219.27,C00379,INV871689,2026-02-19,EUR
1243.43,1243.14,C00258,INV981451,2026-01-05,GBP
1733.14,1733.03,C00192,INV743668,2026-02-12,USD
116065.65,116065.92,C00255,INV369881,2026-06-24,INR
1075.94,1118.15,C00213,INV344497,2026-06-03,GBP
1393.42,1393.56,C00205,INV466256,2026-04-18,USD
757.1,756.83,C00304,INV399722,2026-02-10,EUR
534.49,534.68,C00162,INV894244,2026-06-01,GBP
36479.94,36479.69,C00089,INV966824,2026-06-15,INR
752.87,752.7,C00320,INV639358,2026-06-19,GBP
1468.83,1503.92,C00023,INV385853,2026-05-18,USD
1159.2,1158.99,C00040,INV490188,2026-01-25,EUR
138625.79,133260.83,C00275,INV623767,2026-04-22,INR
61.96,165.43,C00157,INV886512,2026-04-10,GBP
72850.44,72850.71,C00126,INV972319,2026-04-24,INR
323.77,323.84,C00397,INV881562,2026-04-13,GBP
106.44,104.05,C00092,INV178751,2026-04-22,EUR
87435.4,87435.19,C00262,INV695960,2026-03-14,INR
1107.92,1107.63,C00295,INV824203,2026-04-15,GBP
5372.92,5655.3,C00217,INV529728,2026-02-26,INR
36405.58,36405.6,C00097,INV201042,2026-02-19,INR
1747.65,1747.69,C00182,INV680020,2026-03-02,USD
1043.42,1043.27,C00031,INV573014,2026-06-06,USD
1138.41,1138.23,C00285,INV316855,2026-02-28,EUR
173608.14,173608.29,C00383,INV187348,2026-05-04,INR
994.53,970.19,C00204,INV576971,2026-04-14,EUR
1503.55,1503.79,C00368,INV738345,2026-02-21,EUR
867.39,867.63,C00271,INV600035,2026-04-29,USD
149466.31,157963.16,C00049,INV782248,2026-05-07,INR
1297.67,1381.52,C00127,INV907743,2026-06-17,GBP
66240.12,66240.26,C00297,INV994675,2026-06-01,INR
1552.33,1552.4,C00360,INV509772,2026-01-05,EUR
1164.69,1164.6,C00071,INV439395,2026-04-01,USD
966.45,1004.09,C00344,INV556293,2026-02-27,GBP
58289.74,58289.78,C00074,INV901984,2026-06-10,INR
125050.29,125050.33,C00012,INV689756,2026-04-12,INR
1697.56,1697.33,C00208,INV389196,2026-06-25,GBP
2080.13,2080.32,C00148,INV979645,2026-04-29,EUR
6728.36,6728.46,C00150,INV914120,2026-01-28,INR
10494.83,10495.11,C00006,INV442535,2026-05-12,INR
100263.74,100263.94,C00205,INV403959,2026-01-11,INR
81.32,81.04,C00395,INV332196,2026-04-02,USD
1273.81,1273.96,C00342,INV954383,2026-05-04,GBP
972.04,933.23,C00213,INV348053,2026-01-28,GBP
40578.51,40578.78,C00053,INV720939,2026-04-10,INR
1743.95,1744.19,C00050,INV685061,2026-04-10,GBP
164646.58,164646.6,C00230,INV697145,2026-03-17,INR
79852.19,79851.96,C00330,INV942683,2026-02-11,INR
1286.96,1286.82,C00152,INV417735,2026-03-01,GBP
11758.39,11990.43,C00287,INV520341,2026-03-29,INR
169314.62,169314.69,C00245,INV243578,2026-06-06,INR
698.13,698.37,C00111,INV766057,2026-03-26,EUR
1285.6,1320.33,C00351,INV923622,2026-03-19,GBP
278.04,292.88,C00251,INV970775,2026-03-22,USD
2086.06,2086.04,C00202,INV233930,2026-01-01,EUR
976.53,976.6,C00325,INV585820,2026-06-13,EUR
429.13,462.16,C00365,INV807900,2026-05-23,GBP
16648.02,16647.75,C00060,INV626759,2026-01-26,INR
1530.27,1530.19,C00186,INV423500,2026-06-13,USD
1552.87,1553.07,C00396,INV248002,2026-02-24,GBP
806.68,806.92,C00183,INV708783,2026-04-29,USD
1261.76,1261.51,C00171,INV342606,2026-02-22,USD
2026.29,1944.94,C00123,INV965597,2026-01-18,EUR
501.29,501.1,C00181,INV932992,2026-05-23,USD
375.79,375.69,C00161,INV290357,2026-06-25,USD
79349.76,79349.64,C00263,INV152431,2026-02-27,INR
108685.73,108685.99,C00045,INV870934,2026-04-08,INR
1321.72,1321.68,C00108,INV953155,2026-03-21,EUR
1471.78,1471.81,C00313,INV716082,2026-03-29,USD
568.32,689.88,C00296,INV117785,2026-05-03,EUR
1561.69,1561.76,C00148,INV278468,2026-06-19,GBP
149179.91,149179.81,C00299,INV488719,2026-06-21,INR
286.77,173.07,C00387,INV645153,2026-05-27,GBP
1359.74,1359.72,C00071,INV413775,2026-05-18,USD
1681.4,1681.62,C00135,INV444699,2026-03-26,GBP
41736.01,41736.16,C00268,INV209902,2026-05-14,INR
1479.06,1520.7,C00397,INV185895,2026-05-18,USD
170.1,170.05,C00054,INV566925,2026-01-06,EUR
1469.39,1554.82,C00192,INV193774,2026-02-23,EUR
1578.6,1578.65,C00100,INV232683,2026-06-21,GBP
2167.54,2167.31,C00273,INV231753,2026-01-03,EUR
1750.0,1749.77,C00294,INV161940,2026-04-20,USD
481.43,481.55,C00032,INV242217,2026-03-14,GBP
42980.77,42980.9,C00106,INV497530,2026-05-16,INR
1387.79,1388.08,C00108,INV470388,2026-04-13,EUR
2392.62,2392.81,C00188,INV763611,2026-04-21,USD
71470.4,71470.67,C00291,INV294969,2026-03-03,INR
2108.73,1923.25,C00338,INV240534,2026-06-07,USD
793.86,819.09,C00176,INV361487,2026-04-15,USD
116092.36,116092.56,C00166,INV765432,2026-01-27,INR
62.49,62.35,C00064,INV139293,2026-01-11,GBP
51077.0,51076.86,C00107,INV542730,2026-05-05,INR
2043.58,1993.54,C00304,INV432386,2026-01-30,EUR
1897.96,1898.18,C00089,INV630219,2026-05-26,EUR
2091.4,2015.78,C00362,INV348648,2026-03-31,USD
151850.15,151850.32,C00284,INV687150,2026-01-06,INR
1688.81,1688.79,C00157,INV318381,2026-01-09,EUR
639.29,624.48,C00263,INV333250,2026-06-16,GBP
2359.83,2359.54,C00319,INV218192,2026-06-04,USD
1747.43,1845.73,C00203,INV239712,2026-05-20,EUR
941.76,874.26,C00371,INV784062,2026-01-22,USD
1733.07,1661.02,C00082,INV383873,2026-01-26,EUR
2098.01,2097.8,C00074,INV887116,2026-06-12,EUR
219.38,219.17,C00295,INV526638,2026-04-10,GBP
2233.98,2271.32,C00136,INV972815,2026-03-16,USD
7099.86,7099.83,C00270,INV552587,2026-03-20,INR
137.73,137.91,C00029,INV258803,2026-06-17,EUR
555.76,555.82,C00293,INV477897,2026-02-04,USD
669.02,641.23,C00050,INV618974,2026-01-08,USD
495.43,495.58,C00336,INV573401,2026-02-18,USD
1279.39,1279.64,C00336,INV508784,2026-05-01,USD
173772.28,173771.98,C00058,INV620070,2026-03-13,INR
1743.11,1743.28,C00126,INV526835,2026-03-07,GBP
916.27,916.13,C00185,INV251230,2026-02-03,EUR
1312.52,1312.5,C00376,INV796588,2026-01-22,EUR
66796.39,69105.91,C00316,INV123701,2026-02-16,INR
123497.27,123497.18,C00309,INV958092,2026-06-16,INR
328.08,327.97,C00300,INV666283,2026-06-27,GBP
1120.28,1120.46,C00088,INV944547,2026-05-18,USD
2060.56,1937.01,C00246,INV683010,2026-04-16,GBP
530.67,530.42,C00160,INV578346,2026-05-09,GBP
1267.48,1267.21,C00293,INV134109,2026-05-25,USD
1401.95,1401.82,C00202,INV737460,2026-05-27,EUR
44200.25,44200.2,C00139,INV570860,2026-03-10,INR
34137.45,34137.45,C00096,INV255225,2026-03-12,INR
83.61,56.61,C00184,INV444827,2026-02-07,USD
105054.03,105054.33,C00123,INV722585,2026-04-14,INR
2008.09,2008.24,C00061,INV525925,2026-02-01,GBP
499.28,499.55,C00121,INV245609,2026-06-10,EUR
133284.67,133284.96,C00379,INV851158,2026-05-28,INR
109426.92,109426.97,C00246,INV370546,2026-01-22,INR
276.14,236.13,C00128,INV555671,2026-03-12,EUR
1229.6,1177.31,C00356,INV371725,2026-01-24,GBP
898.68,898.72,C00105,INV439677,2026-01-18,GBP
885.02,884.78,C00146,INV710276,2026-06-02,GBP
1795.54,1689.65,C00137,INV775243,2026-05-21,EUR
73439.36,69330.48,C00306,INV904318,2026-05-12,INR
1359.83,1360.1,C00070,INV590281,2026-03-09,GBP
1324.3,1324.08,C00233,INV118241,2026-02-26,GBP
201.66,201.56,C00055,INV675617,2026-06-29,GBP
2176.39,2176.22,C00147,INV797888,2026-05-25,USD
30081.75,28446.59,C00210,INV124674,2026-03-09,INR
1405.82,1511.56,C00291,INV870711,2026-02-21,EUR
140083.18,140083.46,C00377,INV550240,2026-01-03,INR
1396.39,1396.34,C00196,INV860643,2026-03-08,GBP
239.75,239.88,C00197,INV965303,2026-02-26,GBP
387.16,387.15,C00375,INV424143,2026-06-10,EUR
1666.34,1666.28,C00084,INV433290,2026-04-15,EUR
142055.04,142055.25,C00215,INV837770,2026-01-01,INR
2218.98,2219.15,C00319,INV563396,2026-03-12,USD
41346.36,38974.24,C00240,INV970181,2026-03-17,INR
41658.11,44015.06,C00155,INV252645,2026-05-09,INR
1754.04,1753.95,C00057,INV258141,2026-05-21,EUR
1406.25,1406.44,C00295,INV923818,2026-04-02,GBP
1562.15,1379.13,C00344,INV844758,2026-02-01,USD
1080.9,1081.03,C00116,INV453750,2026-03-01,GBP
886.51,886.42,C00301,INV940298,2026-05-16,GBP
300.48,300.23,C00023,INV290573,2026-01-26,USD
178.54,178.73,C00016,INV224218,2026-02-17,EUR
14252.49,13392.68,C00073,INV205361,2026-03-03,INR
19031.83,19031.55,C00282,INV968296,2026-01-27,INR
582.69,710.99,C00153,INV597909,2026-01-04,EUR
1018.85,1018.92,C00323,INV894474,2026-01-12,USD
1357.71,1357.63,C00051,INV710097,2026-01-14,GBP
2398.85,2250.9,C00040,INV316041,2026-01-03,USD
1966.12,1902.25,C00242,INV244285,2026-05-14,USD
107913.76,107913.61,C00080,INV236082,2026-06-07,INR
1254.1,1253.86,C00275,INV307581,2026-05-06,USD
1609.55,1609.83,C00147,INV673602,2026-01-02,EUR
701.68,701.62,C00087,INV782970,2026-01-09,USD
1751.3,1751.21,C00063,INV509681,2026-02-17,EUR
962.67,1004.69,C00204,INV798751,2026-04-27,GBP
315.89,304.82,C00046,INV437488,2026-06-28,EUR
2104.13,2103.92,C00187,INV148675,2026-02-25,EUR
2175.0,2174.83,C00318,INV664336,2026-02-24,USD
212.17,211.9,C00055,INV874467,2026-01-03,GBP
1707.39,1707.26,C00037,INV495372,2026-01-26,GBP
565.59,565.78,C00342,INV744312,2026-03-04,EUR
146467.34,146467.55,C00216,INV372185,2026-03-12,INR
1620.43,1810.33,C00242,INV358769,2026-02-01,GBP
1513.31,1513.1,C00069,INV345587,2026-03-26,USD
2045.28,2137.54,C00391,INV804062,2026-06-13,USD
22805.48,22805.22,C00396,INV585046,2026-03-13,INR
98022.76,98022.6,C00063,INV479221,2026-05-09,INR
1257.76,1257.73,C00111,INV202448,2026-06-20,USD
429.38,429.28,C00258,INV987804,2026-01-19,GBP
12996.32,12996.17,C00076,INV572769,2026-04-11,INR
155441.69,155441.96,C00335,INV495572,2026-01-03,INR
161295.38,161295.38,C00244,INV537852,2026-02-23,INR
1759.68,1759.73,C00209,INV804456,2026-05-02,USD
859.2,859.31,C00030,INV827629,2026-03-01,EUR
1650.89,1650.85,C00243,INV309730,2026-06-04,EUR
1729.98,1730.04,C00161,INV301171,2026-03-07,USD
107671.89,107671.73,C00364,INV455468,2026-04-29,INR
880.98,880.8,C00076,INV986128,2026-05-15,GBP
290.0,290.09,C00090,INV774721,2026-01-16,EUR
141401.62,145647.96,C00311,INV226554,2026-05-06,INR
151220.5,151220.2,C00296,INV680343,2026-03-10,INR
1660.85,1660.56,C00096,INV131025,2026-05-30,EUR
1835.4,1835.37,C00348,INV516830,2026-03-10,EUR
1019.23,1019.49,C00042,INV519495,2026-01-05,EUR
1047.32,1047.53,C00107,INV293724,2026-03-16,EUR
992.78,993.05,C00289,INV392172,2026-04-23,EUR
132492.33,132492.36,C00388,INV440888,2026-01-09,INR
1054.1,1054.32,C00378,INV734085,2026-01-28,EUR
922.31,922.09,C00199,INV333002,2026-02-10,USD
34085.78,34085.69,C00232,INV514326,2026-04-21,INR
131487.54,131487.57,C00136,INV753712,2026-02-22,INR
1278.29,1222.14,C00215,INV884527,2026-03-19,USD
1713.61,1713.84,C00305,INV148714,2026-05-25,EUR
1392.16,1430.39,C00144,INV371631,2026-03-02,USD
397.94,398.15,C00126,INV474887,2026-01-02,EUR
627.51,627.35,C00317,INV864816,2026-01-16,USD
1642.56,1698.34,C00356,INV921420,2026-04-14,GBP
134573.31,134573.15,C00068,INV107594,2026-06-01,INR
177.37,177.31,C00386,INV383349,2026-02-02,GBP
2129.67,2129.72,C00029,INV223631,2026-06-06,EUR
1337.98,1338.22,C00034,INV115610,2026-03-13,EUR
517.56,517.69,C00301,INV238872,2026-03-29,USD
165616.67,165616.43,C00141,INV596450,2026-02-02,INR
371.53,371.63,C00318,INV546403,2026-02-06,USD
1498.51,1498.73,C00162,INV244104,2026-05-17,GBP
735.59,597.06,C00163,INV198657,2026-04-01,USD
126174.22,126174.0,C00327,INV246441,2026-05-05,INR
1769.52,1769.57,C00363,INV958404,2026-01-24,EUR
1065.13,1065.41,C00396,INV669095,2026-01-02,GBP
985.9,985.7,C00302,INV718206,2026-03-02,EUR
1358.54,1358.56,C00222,INV388292,2026-04-30,GBP
1583.58,1722.81,C00397,INV436214,2026-02-19,EUR
1906.62,1906.79,C00186,INV419966,2026-02-02,EUR
1922.2,1922.34,C00285,INV266748,2026-04-11,EUR
76958.1,76957.95,C00087,INV893701,2026-06-19,INR
2368.75,2368.79,C00047,INV992423,2026-02-16,USD
1779.24,1732.87,C00007,INV734896,2026-06-02,USD
641.48,641.55,C00221,INV303639,2026-01-14,GBP
674.38,690.5,C00295,INV330273,2026-01-13,USD
1096.09,1095.98,C00356,INV149049,2026-04-08,USD
175732.88,175732.81,C00057,INV818366,2026-03-13,INR
413.87,436.93,C00006,INV115440,2026-02-25,GBP
1983.33,1983.46,C00106,INV307856,2026-06-22,USD
623.08,744.31,C00071,INV309767,2026-04-22,GBP
10538.06,10537.89,C00268,INV479597,2026-05-01,INR
1855.2,1855.42,C00093,INV753971,2026-03-06,GBP
38037.49,38037.3,C00011,INV190746,2026-01-26,INR
605.33,560.62,C00287,INV329840,2026-02-13,GBP
67813.7,67813.72,C00294,INV367940,2026-02-20,INR
86831.83,86831.79,C00390,INV243461,2026-02-27,INR
1275.07,1275.15,C00033,INV784549,2026-06-30,GBP
61225.24,61224.95,C00380,INV380931,2026-03-22,INR
1501.28,1501.23,C00245,INV659552,2026-01-09,EUR
594.33,703.81,C00114,INV577742,2026-01-25,GBP
328.0,327.94,C00213,INV368862,2026-06-16,GBP
820.44,820.16,C00338,INV411358,2026-01-18,GBP
425.58,425.48,C00232,INV598469,2026-01-16,EUR
46332.88,46333.11,C00333,INV982122,2026-06-28,INR
1926.29,1926.01,C00019,INV338963,2026-01-09,GBP
160341.2,163679.01,C00341,INV321239,2026-05-04,INR
139942.04,139942.13,C00244,INV702549,2026-04-18,INR
1709.01,1708.83,C00112,INV626785,2026-04-21,GBP
1553.28,1553.27,C00156,INV812756,2026-04-17,EUR
842.09,841.97,C00380,INV984824,2026-04-13,USD
628.83,628.58,C00061,INV828203,2026-02-05,EUR
17202.42,17202.47,C00016,INV526911,2026-04-13,INR
2363.28,2363.03,C00243,INV300967,2026-06-23,USD
961.79,961.97,C00252,INV225827,2026-05-26,EUR
2292.9,2292.7,C00235,INV873364,2026-04-29,USD
1152.55,1152.78,C00081,INV131674,2026-05-31,GBP
1432.63,1432.67,C00168,INV417180,2026-06-22,EUR
99256.44,99256.36,C00014,INV498858,2026-04-18,INR
1161.9,1161.63,C00140,INV343269,2026-06-05,EUR
1383.84,1383.77,C00239,INV859881,2026-02-07,USD
1376.21,1376.45,C00340,INV332567,2026-06-14,GBP
2139.21,2242.35,C00195,INV782089,2026-01-14,USD
1083.78,1083.66,C00230,INV912343,2026-01-01,EUR
1321.89,1321.63,C00105,INV132597,2026-04-25,USD
118974.35,118974.55,C00077,INV654373,2026-02-10,INR
360.5,360.4,C00386,INV131657,2026-05-15,GBP
657.05,657.11,C00329,INV778267,2026-05-25,EUR
102557.13,102557.33,C00057,INV279820,2026-01-29,INR
1618.16,1618.39,C00234,INV159578,2026-03-03,USD
1387.96,1387.97,C00112,INV441902,2026-03-13,GBP
106.5,95.74,C00042,INV287320,2026-05-05,USD
2351.87,2193.59,C00300,INV194397,2026-04-15,USD
991.67,991.6,C00128,INV739678,2026-04-14,USD
926.83,871.15,C00022,INV469025,2026-02-04,GBP
2081.51,1884.91,C00125,INV519543,2026-03-13,USD
1587.2,1587.04,C00266,INV487384,2026-05-08,EUR
76356.71,76356.49,C00207,INV945988,2026-01-10,INR
1870.43,1724.95,C00291,INV956263,2026-05-29,GBP
93.6,93.86,C00211,INV691056,2026-02-17,EUR
164019.2,164019.29,C00091,INV298331,2026-05-30,INR
1635.13,1635.26,C00111,INV436190,2026-02-09,EUR
711.36,752.47,C00191,INV918926,2026-04-26,EUR
1619.45,1619.39,C00103,INV732419,2026-01-25,GBP
799.93,800.13,C00035,INV403660,2026-01-08,USD
1836.26,1836.09,C00380,INV783737,2026-01-18,GBP
2043.9,2043.68,C00105,INV641679,2026-01-31,USD
142533.25,142533.03,C00330,INV443120,2026-06-01,INR
432.61,432.65,C00318,INV843881,2026-01-03,GBP
102772.38,102772.16,C00220,INV738196,2026-05-05,INR
975.45,975.3,C00333,INV998951,2026-05-26,USD
63310.97,63311.12,C00316,INV528334,2026-01-01,INR
1061.14,1039.71,C00004,INV424660,2026-06-16,GBP
1071.57,1107.41,C00208,INV201641,2026-05-04,GBP
1923.54,1923.69,C00388,INV703559,2026-04-18,USD
1327.84,1328.03,C00303,INV307907,2026-05-30,USD
612.7,612.98,C00230,INV400533,2026-03-21,GBP
209.92,209.87,C00397,INV336446,2026-04-17,EUR
162.56,162.55,C00242,INV760471,2026-01-20,USD
640.81,690.67,C00276,INV721899,2026-03-03,EUR
1397.95,1397.92,C00177,INV463139,2026-05-11,USD
13205.93,13205.91,C00343,INV483511,2026-03-11,INR
85.71,85.48,C00006,INV716386,2026-01-13,GBP
1542.18,1541.89,C00390,INV360722,2026-03-12,USD
46745.8,46745.99,C00202,INV906297,2026-02-23,INR
82842.81,82842.6,C00351,INV392239,2026-05-22,INR
2137.86,2137.68,C00312,INV831711,2026-03-24,EUR
496.19,496.05,C00176,INV855848,2026-02-22,EUR
2113.84,2114.14,C00391,INV905958,2026-01-06,USD
1346.9,1347.02,C00022,INV812506,2026-01-11,EUR
1893.62,1820.84,C00041,INV196338,2026-03-14,EUR
2016.83,2016.55,C00176,INV270927,2026-05-24,USD
1349.32,1349.18,C00076,INV118968,2026-04-27,EUR
1821.63,1821.41,C00246,INV861695,2026-03-13,GBP
686.16,686.3,C00041,INV565350,2026-06-13,EUR
892.68,749.45,C00216,INV931177,2026-05-28,GBP
1569.32,1408.64,C00119,INV114270,2026-01-01,GBP
774.27,748.85,C00199,INV642047,2026-01-02,EUR
1364.78,1364.85,C00067,INV866439,2026-04-05,USD
1499.67,1499.75,C00006,INV326865,2026-05-31,USD
1464.66,1464.58,C00070,INV124437,2026-02-06,GBP
440.81,460.21,C00119,INV999120,2026-04-30,GBP
617.64,617.37,C00253,INV409619,2026-04-29,GBP
244.75,244.52,C00356,INV399172,2026-03-15,GBP
152921.94,152921.88,C00179,INV759816,2026-05-21,INR
860.22,891.23,C00086,INV726123,2026-04-14,EUR
417.69,417.77,C00216,INV981177,2026-04-15,USD
93194.38,91185.64,C00009,INV237449,2026-04-18,INR
146568.58,146568.31,C00118,INV812392,2026-01-18,INR
41608.04,41607.92,C00293,INV164842,2026-05-15,INR
1580.49,1580.38,C00029,INV844127,2026-05-26,GBP
1193.77,1193.85,C00164,INV857786,2026-04-30,USD
42591.41,42591.64,C00223,INV879715,2026-05-17,INR
1124.13,1124.4,C00100,INV437923,2026-05-22,EUR
88697.02,88697.16,C00026,INV909497,2026-04-06,INR
1209.87,1209.83,C00126,INV997097,2026-05-19,GBP
1540.13,1539.91,C00098,INV991613,2026-03-03,EUR
61378.0,61378.19,C00149,INV371661,2026-05-25,INR
165728.08,165728.21,C00317,INV722580,2026-04-28,INR
432.02,432.31,C00334,INV247525,2026-02-27,GBP
56333.64,56333.52,C00316,INV298074,2026-01-17,INR
1351.16,1351.05,C00310,INV719697,2026-06-18,USD
177.46,177.5,C00138,INV823563,2026-01-22,GBP
2401.74,2402.03,C00104,INV677885,2026-06-05,USD
2184.87,2104.69,C00095,INV911028,2026-02-24,EUR
167501.46,167501.18,C00372,INV630822,2026-01-20,INR
954.85,954.92,C00107,INV685641,2026-04-24,USD
1825.32,1825.05,C00323,INV401637,2026-03-19,EUR
1654.26,1623.47,C00010,INV808205,2026-05-07,GBP
1575.03,1575.11,C00008,INV983708,2026-04-21,EUR
605.22,605.05,C00211,INV864336,2026-04-14,GBP
1517.1,1517.31,C00301,INV832936,2026-05-14,EUR
2291.63,2291.82,C00132,INV727826,2026-06-03,USD
1740.03,1739.86,C00306,INV836310,2026-01-04,GBP
286.04,286.3,C00303,INV369756,2026-02-03,EUR
877.5,995.71,C00339,INV209397,2026-05-17,USD
2140.72,2140.52,C00071,INV302488,2026-04-22,EUR
1660.09,1660.09,C00175,INV517009,2026-06-13,EUR
1233.06,1233.27,C00105,INV572122,2026-02-06,EUR
127133.88,127133.97,C00268,INV151879,2026-01-18,INR
2043.83,2043.98,C00240,INV883908,2026-04-13,GBP
38739.61,38739.45,C00352,INV565381,2026-03-25,INR
15386.95,15386.9,C00079,INV311110,2026-01-01,INR
133179.61,133179.55,C00068,INV107768,2026-04-09,INR
717.85,717.85,C00256,INV797837,2026-03-13,GBP
82.19,82.36,C00131,INV593103,2026-01-26,EUR
221.85,191.45,C00150,INV816485,2026-04-17,EUR
1504.72,1504.54,C00395,INV637177,2026-03-08,USD
148601.89,148602.03,C00274,INV546484,2026-05-16,INR
549.45,525.9,C00126,INV528038,2026-04-26,USD
1849.8,1849.97,C00356,INV448949,2026-02-14,USD
1696.5,1696.49,C00109,INV382187,2026-03-13,USD
24165.28,24165.35,C00070,INV981537,2026-05-05,INR
2292.78,2292.78,C00153,INV433209,2026-05-15,USD
1285.8,1219.24,C00294,INV437503,2026-05-11,USD
157584.77,157584.95,C00001,INV276775,2026-02-05,INR
1121.99,1121.97,C00272,INV729632,2026-01-24,GBP
1654.94,1654.92,C00021,INV338401,2026-03-21,EUR
927.74,927.75,C00059,INV788186,2026-06-06,GBP
1611.93,1612.15,C00002,INV625190,2026-02-10,EUR
1623.56,1623.28,C00055,INV698266,2026-06-28,GBP
631.1,630.98,C00370,INV675286,2026-06-14,GBP
479.96,479.79,C00051,INV990562,2026-05-13,EUR
2455.78,2455.78,C00191,INV196754,2026-06-14,USD
793.96,793.67,C00196,INV963322,2026-03-17,EUR
377.6,377.87,C00121,INV240003,2026-04-18,EUR
1832.63,1832.92,C00088,INV339074,2026-01-07,EUR
1429.04,1429.33,C00366,INV668488,2026-03-22,GBP
918.27,918.28,C00361,INV372095,2026-05-29,GBP
588.52,588.25,C00232,INV885327,2026-05-20,USD
1339.46,1339.29,C00190,INV634698,2026-05-29,GBP
124918.37,124918.16,C00211,INV315338,2026-03-09,INR
110459.77,110459.67,C00349,INV214058,2026-06-01,INR
1645.84,1645.6,C00080,INV694618,2026-01-23,USD
1262.06,1261.78,C00333,INV967717,2026-02-04,USD
399.33,399.39,C00233,INV714608,2026-01-31,USD
2050.25,2050.5,C00141,INV840756,2026-03-01,EUR
1312.93,1313.15,C00023,INV541160,2026-03-04,GBP
962.21,962.41,C00182,INV824059,2026-02-18,GBP
1416.43,1416.67,C00052,INV438590,2026-06-18,EUR
1386.06,1386.19,C00330,INV198161,2026-04-02,EUR
486.84,486.73,C00023,INV426295,2026-03-13,GBP
327.81,327.54,C00334,INV835639,2026-05-04,USD
98417.63,94118.57,C00059,INV440052,2026-04-13,INR
57946.8,57946.66,C00276,INV156032,2026-06-08,INR
658.63,658.82,C00135,INV532027,2026-04-20,GBP
112302.3,112302.46,C00153,INV953963,2026-04-19,INR
1131.21,1131.33,C00061,INV472314,2026-05-10,EUR
41466.03,40766.84,C00120,INV209534,2026-02-07,INR
417.1,417.24,C00329,INV271628,2026-06-30,GBP
943.04,943.29,C00321,INV874757,2026-01-18,GBP
420.44,420.48,C00197,INV987681,2026-03-18,GBP
1571.08,1571.03,C00333,INV186330,2026-05-20,GBP
2374.9,2374.93,C00173,INV113765,2026-04-24,USD
617.85,617.59,C00051,INV338998,2026-06-15,GBP
647.12,781.58,C00288,INV313275,2026-06-01,GBP
1799.36,1799.62,C00104,INV908085,2026-03-15,EUR
70994.53,70994.59,C00363,INV958962,2026-01-08,INR
135655.96,135655.83,C00212,INV556662,2026-04-07,INR
2154.95,2302.4,C00066,INV240131,2026-01-09,EUR
1646.99,1646.89,C00216,INV611938,2026-04-19,EUR
114.88,115.1,C00142,INV953805,2026-06-12,GBP
29519.69,29519.88,C00156,INV992827,2026-01-17,INR
107297.39,107297.53,C00127,INV613399,2026-01-29,INR
36973.85,36973.78,C00314,INV764488,2026-06-14,INR
188.85,188.74,C00153,INV737383,2026-03-09,USD
1756.76,1756.63,C00176,INV166632,2026-02-15,GBP
1917.63,1867.42,C00282,INV518728,2026-06-24,GBP
230.73,230.93,C00185,INV389399,2026-01-17,GBP
994.3,994.19,C00048,INV220016,2026-02-08,GBP
1312.14,1312.09,C00353,INV108469,2026-01-17,EUR
866.57,866.56,C00027,INV832288,2026-05-12,EUR
1489.16,1489.18,C00160,INV316143,2026-03-04,USD
2012.2,2012.28,C00008,INV609487,2026-02-13,USD
117405.09,117404.79,C00155,INV235134,2026-03-23,INR
862.97,862.91,C00126,INV947915,2026-04-20,EUR
1139.69,1139.59,C00100,INV156864,2026-01-14,EUR
2295.54,2295.33,C00346,INV442298,2026-06-28,USD
108044.1,102187.94,C00246,INV138449,2026-04-14,INR
359.01,358.85,C00379,INV644532,2026-03-05,EUR
863.29,863.43,C00095,INV797134,2026-05-31,EUR
582.72,582.81,C00059,INV894993,2026-01-12,USD
318.66,318.56,C00265,INV497234,2026-04-04,EUR
875.44,875.41,C00171,INV232372,2026-04-16,GBP
984.62,984.67,C00136,INV712001,2026-01-02,EUR
1497.14,1497.24,C00224,INV886803,2026-04-02,EUR
885.72,885.53,C00091,INV752036,2026-05-21,GBP
138705.36,138705.15,C00190,INV953618,2026-04-09,INR
1087.9,1087.84,C00318,INV536790,2026-03-05,USD
